State Imports by HS Commodities,,,,,,,
Current date: 07/30/2025 1:59 PM (Eastern Daylight Time),,,,,,,
State,Commodity,Country,Time,Vessel Value ($US),Customs Containerized Vessel Value (Gen) ($US),Vessel SWT (kg),Containerized Vessel SWT (Gen) (kg)
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",Asia - Other,Mar-22,"58,900","58,900","22,880","22,880"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",Asia - Other,Nov-22,"47,400","47,400","4,549","4,549"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",Asia - Other,Jan-25,"19,598","19,598","1,083","1,083"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Mar-13,"16,320","16,320","51,900","51,900"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Apr-13,"21,760","21,760","69,200","69,200"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,May-13,"16,320","16,320","51,900","51,900"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Oct-13,"5,440","5,440","17,300","17,300"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Nov-13,"5,440","5,440","17,300","17,300"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Dec-13,"5,440","5,440","17,300","17,300"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Jan-14,"5,440","5,440","17,300","17,300"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,May-14,"5,440","5,440","17,300","17,300"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Jul-14,"16,320","16,320","51,900","51,900"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Aug-14,"16,320","16,320","51,900","51,900"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Apr-15,"21,760","21,760","69,200","69,200"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,May-15,"10,880","10,880","34,600","34,600"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Jun-15,"21,760","21,760","69,200","69,200"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Jul-15,"27,200","27,200","86,500","86,500"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Aug-15,"10,880","10,880","34,600","34,600"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Oct-15,"27,200","27,200","86,500","86,500"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Nov-15,"32,640","32,640","116,750","116,750"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Dec-15,"59,840","59,840","190,300","190,300"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Jan-16,"43,520","43,520","138,400","138,400"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Feb-16,"55,505","55,505","155,700","155,700"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Mar-16,"30,005","30,005","88,000","88,000"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Apr-16,"37,315","37,315","105,600","105,600"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,May-16,"35,445","35,445","105,600","105,600"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Jun-16,"63,750","63,750","176,000","176,000"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Jul-16,"25,500","25,500","70,400","70,400"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Sep-16,"6,375","6,375","17,600","17,600"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Dec-16,"25,500","25,500","70,400","70,400"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Jan-17,"13,600","13,600","35,200","35,200"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Feb-17,"13,600","13,600","35,200","35,200"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Jun-17,"6,800","6,800","17,600","17,600"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Jul-17,"27,200","27,200","70,400","70,400"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Aug-17,"34,000","34,000","88,000","88,000"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Dec-17,"27,200","27,200","70,400","70,400"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Jan-18,"68,000","68,000","176,000","176,000"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Feb-18,"13,600","13,600","35,200","35,200"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Mar-18,"20,400","20,400","52,800","52,800"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Apr-19,"122,100","122,100","16,465","16,465"
Iowa,"03 Fish, Crustaceans & Aquatic Invertebrates",South America,Jul-19,"115,587","115,587","14,809","14,809"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jan-08,"237,285","237,285","138,665","138,665"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Feb-08,"786,242","786,242","455,098","455,098"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Mar-08,"1,687,545","1,687,545","919,745","919,745"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Apr-08,"1,536,656","1,536,656","832,446","832,446"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,May-08,"2,062,753","2,062,753","989,808","989,808"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jun-08,"616,088","616,088","312,778","312,778"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Oct-08,"165,002","165,002","79,428","79,428"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Nov-08,"403,238","403,238","178,472","178,472"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Dec-08,"1,094,173","1,094,173","435,031","435,031"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jan-09,"767,165","767,165","316,876","316,876"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Feb-09,"1,310,663","1,310,663","671,212","671,212"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Mar-09,"776,274","776,274","395,128","395,128"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Apr-09,"715,880","715,880","376,481","376,481"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,May-09,"905,321","905,321","474,791","474,791"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jun-09,"178,192","178,192","93,309","93,309"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jul-09,"331,089","331,089","173,370","173,370"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Aug-09,"393,328","393,328","205,969","205,969"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Sep-09,"37,888","37,888","19,812","19,812"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,May-10,"363,940","363,940","159,196","159,196"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jun-10,"320,790","320,790","139,035","139,035"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Nov-10,"451,585","451,585","198,277","198,277"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Dec-10,"24,553",,"10,510",
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jan-11,"143,205","143,205","59,148","59,148"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Apr-11,"1,034,631","1,034,631","397,984","397,984"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,May-11,"358,931","358,931","119,395","119,395"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jun-11,"6,376","6,376","2,448","2,448"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Nov-11,"213,695","213,695","98,777","98,777"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Dec-11,"78,544","78,544","39,561","39,561"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Feb-12,"39,545","39,545","19,899","19,899"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Mar-12,"55,892","55,892","19,744","19,744"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Apr-12,"217,754","217,754","79,422","79,422"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,May-12,"397,076","397,076","139,233","139,233"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jun-12,"658,768","658,768","218,889","218,889"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Aug-13,"148,200","148,200","60,256","60,256"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Sep-13,"49,400","49,400","20,089","20,089"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Oct-13,"148,200","148,200","60,265","60,265"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Nov-13,"49,400","49,400","20,099","20,099"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jan-14,"50,540","50,540","20,063","20,063"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Feb-14,"115,740","115,740","40,780","40,780"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Apr-14,"101,101","101,101","32,004","32,004"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,May-14,"182,977","182,977","60,893","60,893"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jul-14,"351,655","351,655","120,332","120,332"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Aug-14,"270,406","270,406","97,768","97,768"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Sep-14,"423,257","423,257","143,188","143,188"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Oct-14,"260,148","260,148","99,125","99,125"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Nov-14,"424,695","424,695","156,965","156,965"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Dec-14,"365,316","365,316","121,646","121,646"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Feb-15,"371,496","371,496","125,120","125,120"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Mar-15,"318,187","318,187","104,112","104,112"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Apr-15,"236,909","236,909","83,636","83,636"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,May-15,"422,103","422,103","138,908","138,908"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jun-15,"196,187","196,187","62,628","62,628"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jul-15,"407,832","407,832","136,748","136,748"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Aug-15,"233,286","233,286","94,854","94,854"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Sep-15,"287,389","287,389","101,215","101,215"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Oct-15,"261,582","261,582","85,136","85,136"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Nov-15,"159,245","159,245","60,586","60,586"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Dec-15,"620,149","620,149","212,358","212,358"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jan-16,"130,791","130,791","42,568","42,568"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Apr-16,"328,738","328,738","122,687","122,687"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,May-16,"253,472","253,472","85,192","85,192"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jun-16,"228,684","228,684","85,176","85,176"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jul-16,"116,348","116,348","42,637","42,637"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Aug-16,"116,348","116,348","42,609","42,609"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Sep-16,"245,286","245,286","121,348","121,348"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Oct-16,"384,455","384,455","197,600","197,600"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Nov-16,"130,791","130,791","48,738","48,738"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Dec-16,"130,944","130,944","78,740","78,740"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Feb-17,"190,121","190,121","100,024","100,024"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Mar-17,"392,679","392,679","200,088","200,088"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Apr-17,"184,092","184,092","82,040","82,040"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,May-17,"288,717","288,717","141,188","141,188"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jun-17,"104,625","104,625","59,148","59,148"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jul-17,"127,289","127,289","57,020","57,020"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Aug-17,"322,799","322,799","124,218","124,218"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Oct-17,"68,092","68,092","22,167","22,167"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Nov-17,"104,625","104,625","59,055","59,055"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jan-18,"76,958","76,958","25,974","25,974"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Mar-18,"750,986","750,986","382,866","382,866"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Apr-18,"874,003","874,003","413,962","413,962"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,May-18,"571,977","571,977","229,420","229,420"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jun-18,"1,276,491","1,276,491","678,184","678,184"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jul-18,"270,686","270,686","138,968","138,968"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Sep-18,"28,896","28,896","20,352","20,352"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Nov-18,"319,982","319,982","124,568","124,568"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Feb-19,"71,238","71,238","39,432","39,432"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,May-19,"59,177","59,177","21,284","21,284"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Oct-19,"56,160","56,160","40,704","40,704"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jan-20,"5,345","5,345","2,040","2,040"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Apr-22,"202,383","202,383","61,913","61,913"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jan-23,"90,500","90,500","41,340","41,340"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Feb-23,"538,379","538,379","242,220","242,220"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,May-23,"683,420","683,420","354,600","354,600"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jun-23,"695,158","695,158","421,158","421,158"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jul-23,"527,420","527,420","318,060","318,060"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Aug-23,"631,620","631,620","386,910","386,910"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Sep-23,"1,007,230","1,007,230","672,408","672,408"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Oct-23,"226,960","226,960","162,816","162,816"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Nov-23,"801,648","801,648","529,152","529,152"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Dec-23,"706,350","706,350","503,584","503,584"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jan-24,"820,111","820,111","589,762","589,762"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Feb-24,"1,109,742","1,109,742","802,176","802,176"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Mar-24,"1,088,801","1,088,801","754,106","754,106"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Apr-24,"1,212,321","1,212,321","919,730","919,730"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,May-24,"1,397,811","1,397,811","825,836","825,836"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jun-24,"677,424","677,424","344,818","344,818"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jul-24,"1,241,402","1,241,402","622,988","622,988"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Aug-24,"852,902","852,902","435,952","435,952"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Sep-24,"789,487","789,487","406,992","406,992"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Nov-24,"74,813","74,813","40,988","40,988"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Dec-24,"639,958","639,958","348,602","348,602"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Jan-25,"1,252,201","1,252,201","700,440","700,440"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Feb-25,"1,848,478","1,848,478","985,800","985,800"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Mar-25,"3,202,795","3,202,795","1,720,380","1,720,380"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,Apr-25,"656,816","656,816","351,390","351,390"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - South,May-25,"1,534,171","1,534,171","817,260","817,260"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - Other,May-08,"60,506","60,506","39,296","39,296"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - Other,Jul-08,"214,272","214,272","119,412","119,412"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - Other,Oct-08,"664,108","664,108","275,220","275,220"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - Other,Nov-08,"226,803","226,803","117,878","117,878"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - Other,Dec-08,"208,143","208,143","97,129","97,129"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - Other,Sep-09,"403,200","403,200","199,520","199,520"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - Other,Nov-09,"154,752","154,752","78,616","78,616"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - Other,Feb-10,"79,808","79,808","39,552","39,552"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - Other,Apr-10,"39,904","39,904","19,776","19,776"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - Other,Sep-10,"618,048","618,048","295,360","295,360"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - Other,Apr-12,"56,449","56,449","19,899","19,899"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - Other,Sep-12,"188,160","188,160","81,152","81,152"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - Other,Oct-12,"367,680","367,680","162,304","162,304"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - Other,Nov-12,"313,295","313,295","141,924","141,924"
Iowa,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,Asia - Other,Dec-12,"323,429","323,429","141,648","141,648"
